SHRP_ID,STATE_CODE,STATE_CODE_EXP,VWS_ID,YEAR,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG
A331,83,Manitoba,831801,2000,89,54
A330,83,Manitoba,831801,2000,89,54
A320,83,Manitoba,831801,2000,89,54
A310,83,Manitoba,831801,2000,89,54
1801,83,Manitoba,831801,2000,89,54
A351,83,Manitoba,831801,2001,91,55
A350,83,Manitoba,831801,2001,91,55
A340,83,Manitoba,831801,2001,91,55
A331,83,Manitoba,831801,2001,91,55
A330,83,Manitoba,831801,2001,91,55
A320,83,Manitoba,831801,2001,91,55
A310,83,Manitoba,831801,2001,91,55
1801,83,Manitoba,831801,2001,91,55
A351,83,Manitoba,831801,2002,86,53
A350,83,Manitoba,831801,2002,86,53
A340,83,Manitoba,831801,2002,86,53
A331,83,Manitoba,831801,2002,86,53
A330,83,Manitoba,831801,2002,86,53
A320,83,Manitoba,831801,2002,86,53
A310,83,Manitoba,831801,2002,86,53
1801,83,Manitoba,831801,2002,86,53
A351,83,Manitoba,831801,2003,87,51
A350,83,Manitoba,831801,2003,87,51
A340,83,Manitoba,831801,2003,87,51
A331,83,Manitoba,831801,2003,87,51
A330,83,Manitoba,831801,2003,87,51
A320,83,Manitoba,831801,2003,87,51
A310,83,Manitoba,831801,2003,87,51
1801,83,Manitoba,831801,2003,87,51
A351,83,Manitoba,831801,2004,87,54
A350,83,Manitoba,831801,2004,87,54
A340,83,Manitoba,831801,2004,87,54
A331,83,Manitoba,831801,2004,87,54
A330,83,Manitoba,831801,2004,87,54
A320,83,Manitoba,831801,2004,87,54
A310,83,Manitoba,831801,2004,87,54
1801,83,Manitoba,831801,2004,87,54
A351,83,Manitoba,831801,2005,93,59
A350,83,Manitoba,831801,2005,93,59
A340,83,Manitoba,831801,2005,93,59
A331,83,Manitoba,831801,2005,93,59
A320,83,Manitoba,831801,2005,93,59
A310,83,Manitoba,831801,2005,93,59
1801,83,Manitoba,831801,2005,93,59
A351,83,Manitoba,831801,2006,93,57
A340,83,Manitoba,831801,2006,93,57
A331,83,Manitoba,831801,2006,93,57
A330,83,Manitoba,831801,2006,93,57
A320,83,Manitoba,831801,2006,93,57
A310,83,Manitoba,831801,2006,93,57
A351,83,Manitoba,831801,2007,88,56
A350,83,Manitoba,831801,2007,88,56
A340,83,Manitoba,831801,2007,88,56
A331,83,Manitoba,831801,2007,88,56
A320,83,Manitoba,831801,2007,88,56
A310,83,Manitoba,831801,2007,88,56
1801,83,Manitoba,831801,2007,88,56
A351,83,Manitoba,831801,2008,91,54
A340,83,Manitoba,831801,2008,91,54
A331,83,Manitoba,831801,2008,91,54
A330,83,Manitoba,831801,2008,91,54
A320,83,Manitoba,831801,2008,91,54
A310,83,Manitoba,831801,2008,91,54
A351,83,Manitoba,831801,2009,91,55
A350,83,Manitoba,831801,2009,91,55
A340,83,Manitoba,831801,2009,91,55
A331,83,Manitoba,831801,2009,91,55
A320,83,Manitoba,831801,2009,91,55
A310,83,Manitoba,831801,2009,91,55
1801,83,Manitoba,831801,2009,91,55
A351,83,Manitoba,831801,2010,94,60
A340,83,Manitoba,831801,2010,94,60
A331,83,Manitoba,831801,2010,94,60
A330,83,Manitoba,831801,2010,94,60
A320,83,Manitoba,831801,2010,94,60
A310,83,Manitoba,831801,2010,94,60
A351,83,Manitoba,831801,2011,92,58
A350,83,Manitoba,831801,2011,92,58
A340,83,Manitoba,831801,2011,92,58
A331,83,Manitoba,831801,2011,92,58
A320,83,Manitoba,831801,2011,92,58
A310,83,Manitoba,831801,2011,92,58
1801,83,Manitoba,831801,2011,92,58
A351,83,Manitoba,831801,2012,92,52
A340,83,Manitoba,831801,2012,92,52
5004,10,Delaware,105004,1998,90,50
5004,10,Delaware,105004,1999,88,47
5004,10,Delaware,105004,2000,89,50
5004,10,Delaware,105004,2001,91,48
5004,10,Delaware,105004,2002,90,49
5004,10,Delaware,105004,2003,92,54
5004,10,Delaware,105004,2004,89,50
5004,10,Delaware,105004,2005,88,48
5004,10,Delaware,105004,2006,85,47
5004,10,Delaware,105004,2007,85,45
5004,10,Delaware,105004,2008,86,46
5004,10,Delaware,105004,2009,87,49
5004,10,Delaware,105004,2010,84,45
5005,10,Delaware,105005,1999,94,47
5005,10,Delaware,105005,2000,94,51
5005,10,Delaware,105005,2001,96,49
5005,10,Delaware,105005,2002,94,49
5005,10,Delaware,105005,2003,95,54
5005,10,Delaware,105005,2004,93,51
5005,10,Delaware,105005,2005,93,50
5005,10,Delaware,105005,2006,90,47
5005,10,Delaware,105005,2007,92,46
5005,10,Delaware,105005,2008,91,47
5005,10,Delaware,105005,2009,90,50
5005,10,Delaware,105005,2010,90,47
1400,11,District of Columbia,111400,1984,83,49
1400,11,District of Columbia,111400,1985,83,46
1400,11,District of Columbia,111400,1986,86,47
1400,11,District of Columbia,111400,1987,87,46
1400,11,District of Columbia,111400,1988,86,44
1400,11,District of Columbia,111400,1989,88,50
1400,11,District of Columbia,111400,1990,88,48
1400,11,District of Columbia,111400,1991,86,46
1400,11,District of Columbia,111400,1992,89,51
1400,11,District of Columbia,111400,1993,89,50
1400,11,District of Columbia,111400,1994,89,47
1400,11,District of Columbia,111400,1995,86,47
1400,11,District of Columbia,111400,1996,89,51
1400,11,District of Columbia,111400,1997,85,44
1400,11,District of Columbia,111400,1998,86,47
1400,11,District of Columbia,111400,1999,84,45
1400,11,District of Columbia,111400,2000,86,50
1400,11,District of Columbia,111400,2001,86,47
1400,11,District of Columbia,111400,2002,86,47
1400,11,District of Columbia,111400,2003,88,52
1400,11,District of Columbia,111400,2004,83,48
1400,11,District of Columbia,111400,2005,82,45
1400,11,District of Columbia,111400,2006,84,45
1400,11,District of Columbia,111400,2007,81,43
1400,11,District of Columbia,111400,2008,79,43
1400,11,District of Columbia,111400,2009,81,46
1400,11,District of Columbia,111400,2010,77,41
0509,81,Alberta,810500,1995,90,49
0508,81,Alberta,810500,1995,90,49
0507,81,Alberta,810500,1995,90,49
0506,81,Alberta,810500,1995,90,49
0505,81,Alberta,810500,1995,90,49
0504,81,Alberta,810500,1995,90,49
0503,81,Alberta,810500,1995,90,49
0502,81,Alberta,810500,1995,90,49
0501,81,Alberta,810500,1995,90,49
0509,81,Alberta,810500,1996,88,51
0508,81,Alberta,810500,1996,88,51
0507,81,Alberta,810500,1996,88,51
0506,81,Alberta,810500,1996,88,51
0505,81,Alberta,810500,1996,88,51
0504,81,Alberta,810500,1996,88,51
0503,81,Alberta,810500,1996,88,51
0502,81,Alberta,810500,1996,88,51
0501,81,Alberta,810500,1996,88,51
0509,81,Alberta,810500,1997,90,49
0508,81,Alberta,810500,1997,90,49
0507,81,Alberta,810500,1997,90,49
0506,81,Alberta,810500,1997,90,49
0505,81,Alberta,810500,1997,90,49
0504,81,Alberta,810500,1997,90,49
0503,81,Alberta,810500,1997,90,49
0502,81,Alberta,810500,1997,90,49
0501,81,Alberta,810500,1997,90,49
0509,81,Alberta,810500,1998,93,54
0508,81,Alberta,810500,1998,93,54
0507,81,Alberta,810500,1998,93,54
0506,81,Alberta,810500,1998,93,54
0505,81,Alberta,810500,1998,93,54
0504,81,Alberta,810500,1998,93,54
0503,81,Alberta,810500,1998,93,54
0502,81,Alberta,810500,1998,93,54
0501,81,Alberta,810500,1998,93,54
0509,81,Alberta,810500,1999,91,50
0508,81,Alberta,810500,1999,91,50
0507,81,Alberta,810500,1999,91,50
0506,81,Alberta,810500,1999,91,50
0505,81,Alberta,810500,1999,91,50
0504,81,Alberta,810500,1999,91,50
0503,81,Alberta,810500,1999,91,50
0502,81,Alberta,810500,1999,91,50
0501,81,Alberta,810500,1999,91,50
0509,81,Alberta,810500,2000,92,51
0508,81,Alberta,810500,2000,92,51
0507,81,Alberta,810500,2000,92,51
0506,81,Alberta,810500,2000,92,51
0505,81,Alberta,810500,2000,92,51
0504,81,Alberta,810500,2000,92,51
0503,81,Alberta,810500,2000,92,51
0502,81,Alberta,810500,2000,92,51
0501,81,Alberta,810500,2000,92,51
0509,81,Alberta,810500,2001,90,45
0508,81,Alberta,810500,2001,90,45
0506,81,Alberta,810500,2001,90,45
0505,81,Alberta,810500,2001,90,45
0504,81,Alberta,810500,2001,90,45
0503,81,Alberta,810500,2001,90,45
0501,81,Alberta,810500,2001,90,45
0509,81,Alberta,810500,2002,91,48
0508,81,Alberta,810500,2002,91,48
0507,81,Alberta,810500,2002,91,48
0506,81,Alberta,810500,2002,91,48
0504,81,Alberta,810500,2002,91,48
0503,81,Alberta,810500,2002,91,48
0502,81,Alberta,810500,2002,91,48
0501,81,Alberta,810500,2002,91,48
0508,81,Alberta,810500,2003,90,50
0507,81,Alberta,810500,2003,90,50
0506,81,Alberta,810500,2003,90,50
0505,81,Alberta,810500,2003,90,50
0503,81,Alberta,810500,2003,90,50
0502,81,Alberta,810500,2003,90,50
0501,81,Alberta,810500,2003,90,50
0509,81,Alberta,810500,2004,89,48
0508,81,Alberta,810500,2004,89,48
0506,81,Alberta,810500,2004,89,48
0505,81,Alberta,810500,2004,89,48
0504,81,Alberta,810500,2004,89,48
0503,81,Alberta,810500,2004,89,48
0501,81,Alberta,810500,2004,89,48
0509,81,Alberta,810500,2005,88,46
0508,81,Alberta,810500,2005,88,46
0507,81,Alberta,810500,2005,88,46
0505,81,Alberta,810500,2005,88,46
0504,81,Alberta,810500,2005,88,46
0503,81,Alberta,810500,2005,88,46
0502,81,Alberta,810500,2005,88,46
0501,81,Alberta,810500,2005,88,46
0508,81,Alberta,810500,2006,92,50
0507,81,Alberta,810500,2006,92,50
0506,81,Alberta,810500,2006,92,50
0505,81,Alberta,810500,2006,92,50
0503,81,Alberta,810500,2006,92,50
0502,81,Alberta,810500,2006,92,50
0501,81,Alberta,810500,2006,92,50
0509,81,Alberta,810500,2007,92,49
0508,81,Alberta,810500,2007,92,49
0507,81,Alberta,810500,2007,92,49
0506,81,Alberta,810500,2007,92,49
0505,81,Alberta,810500,2007,92,49
0504,81,Alberta,810500,2007,92,49
0503,81,Alberta,810500,2007,92,49
0502,81,Alberta,810500,2007,92,49
0501,81,Alberta,810500,2007,92,49
0509,81,Alberta,810500,2008,92,47
0508,81,Alberta,810500,2008,92,47
0507,81,Alberta,810500,2008,92,47
0506,81,Alberta,810500,2008,92,47
0505,81,Alberta,810500,2008,92,47
0504,81,Alberta,810500,2008,92,47
0503,81,Alberta,810500,2008,92,47
0502,81,Alberta,810500,2008,92,47
0501,81,Alberta,810500,2008,92,47
0509,81,Alberta,810500,2009,90,47
0508,81,Alberta,810500,2009,90,47
0507,81,Alberta,810500,2009,90,47
0506,81,Alberta,810500,2009,90,47
0505,81,Alberta,810500,2009,90,47
0504,81,Alberta,810500,2009,90,47
0503,81,Alberta,810500,2009,90,47
0502,81,Alberta,810500,2009,90,47
0501,81,Alberta,810500,2009,90,47
0509,81,Alberta,810500,2010,88,49
0508,81,Alberta,810500,2010,88,49
0507,81,Alberta,810500,2010,88,49
0506,81,Alberta,810500,2010,88,49
0505,81,Alberta,810500,2010,88,49
0504,81,Alberta,810500,2010,88,49
0503,81,Alberta,810500,2010,88,49
0502,81,Alberta,810500,2010,88,49
0501,81,Alberta,810500,2010,88,49
0509,81,Alberta,810500,2011,91,48
0508,81,Alberta,810500,2011,91,48
0507,81,Alberta,810500,2011,91,48
0506,81,Alberta,810500,2011,91,48
0505,81,Alberta,810500,2011,91,48
0504,81,Alberta,810500,2011,91,48
0503,81,Alberta,810500,2011,91,48
0502,81,Alberta,810500,2011,91,48
0501,81,Alberta,810500,2011,91,48
0509,81,Alberta,810500,2012,90,48
0508,81,Alberta,810500,2012,90,48
0507,81,Alberta,810500,2012,90,48
0506,81,Alberta,810500,2012,90,48
0505,81,Alberta,810500,2012,90,48
0504,81,Alberta,810500,2012,90,48
0503,81,Alberta,810500,2012,90,48
0502,81,Alberta,810500,2012,90,48
0501,81,Alberta,810500,2012,90,48
1803,81,Alberta,811803,1994,89,48
1803,81,Alberta,811803,1995,78,48
1803,81,Alberta,811803,1996,83,55
1803,81,Alberta,811803,1997,94,57
1803,81,Alberta,811803,1998,93,56
1803,81,Alberta,811803,1999,90,54
1803,81,Alberta,811803,2000,82,49
1803,81,Alberta,811803,2001,87,49
1803,81,Alberta,811803,2002,89,50
1803,81,Alberta,811803,2003,91,54
1803,81,Alberta,811803,2004,89,55
1803,81,Alberta,811803,2005,90,55
1803,81,Alberta,811803,2006,90,55
1803,81,Alberta,811803,2007,89,52
1803,81,Alberta,811803,2008,88,51
1803,81,Alberta,811803,2009,86,48
1803,81,Alberta,811803,2010,89,55
1803,81,Alberta,811803,2011,90,51
1803,81,Alberta,811803,2012,90,53
1804,81,Alberta,811804,1979,85,50
1804,81,Alberta,811804,1980,89,53
1804,81,Alberta,811804,1981,89,50
1804,81,Alberta,811804,1982,88,52
1804,81,Alberta,811804,1983,90,54
1804,81,Alberta,811804,1984,86,50
1804,81,Alberta,811804,1985,85,49
1804,81,Alberta,811804,1986,86,51
1804,81,Alberta,811804,1987,83,48
1804,81,Alberta,811804,1988,82,46
1804,81,Alberta,811804,1989,85,50
1804,81,Alberta,811804,1990,84,48
1804,81,Alberta,811804,1991,86,51
1804,81,Alberta,811804,1992,87,49
1804,81,Alberta,811804,1993,88,52
1804,81,Alberta,811804,1994,86,52
1804,81,Alberta,811804,1995,88,54
1804,81,Alberta,811804,1996,85,56
1804,81,Alberta,811804,1997,87,53
1804,81,Alberta,811804,1998,86,53
1804,81,Alberta,811804,1999,85,52
1804,81,Alberta,811804,2000,85,52
1804,81,Alberta,811804,2001,85,48
1804,81,Alberta,811804,2002,84,50
1804,81,Alberta,811804,2003,86,52
1804,81,Alberta,811804,2004,89,54
1804,81,Alberta,811804,2005,91,55
1804,81,Alberta,811804,2006,91,55
1804,81,Alberta,811804,2007,91,55
1804,81,Alberta,811804,2008,86,50
1804,81,Alberta,811804,2009,88,49
1804,81,Alberta,811804,2010,91,56
1804,81,Alberta,811804,2011,92,55
1804,81,Alberta,811804,2012,92,57
1805,81,Alberta,811805,1988,90,44
1805,81,Alberta,811805,1989,90,45
1805,81,Alberta,811805,1990,89,44
1805,81,Alberta,811805,1991,88,44
1805,81,Alberta,811805,1993,86,46
1805,81,Alberta,811805,1994,84,42
1805,81,Alberta,811805,1995,84,45
1805,81,Alberta,811805,1996,84,46
1805,81,Alberta,811805,1997,80,43
1805,81,Alberta,811805,1999,80,40
1805,81,Alberta,811805,2000,82,43
1805,81,Alberta,811805,2001,78,38
1805,81,Alberta,811805,2002,80,42
1805,81,Alberta,811805,2004,82,43
1805,81,Alberta,811805,2005,84,44
1805,81,Alberta,811805,2006,84,45
1805,81,Alberta,811805,2007,86,45
1805,81,Alberta,811805,2009,81,42
1805,81,Alberta,811805,2010,82,46
1805,81,Alberta,811805,2011,77,42
1805,81,Alberta,811805,2012,84,42
2812,81,Alberta,812812,1996,92,56
2812,81,Alberta,812812,1997,91,51
2812,81,Alberta,812812,1998,92,55
2812,81,Alberta,812812,1999,92,54
2812,81,Alberta,812812,2000,94,54
2812,81,Alberta,812812,2002,91,53
2812,81,Alberta,812812,2003,91,56
2812,81,Alberta,812812,2004,94,60
2812,81,Alberta,812812,2005,90,51
2812,81,Alberta,812812,2007,87,47
2812,81,Alberta,812812,2008,86,45
2812,81,Alberta,812812,2009,85,45
2812,81,Alberta,812812,2010,89,53
2812,81,Alberta,812812,2012,90,49
8529,81,Alberta,818529,1988,90,44
8529,81,Alberta,818529,1989,90,45
8529,81,Alberta,818529,1990,89,44
8529,81,Alberta,818529,1992,87,45
8529,81,Alberta,818529,1993,88,47
8529,81,Alberta,818529,1994,85,43
8529,81,Alberta,818529,1995,85,44
8529,81,Alberta,818529,1996,82,43
8529,81,Alberta,818529,1997,80,41
8529,81,Alberta,818529,1998,86,46
8529,81,Alberta,818529,1999,82,38
8529,81,Alberta,818529,2000,83,40
8529,81,Alberta,818529,2001,80,38
8529,81,Alberta,818529,2002,84,43
8529,81,Alberta,818529,2003,86,44
8529,81,Alberta,818529,2004,87,47
8529,81,Alberta,818529,2005,87,46
8529,81,Alberta,818529,2006,87,43
8529,81,Alberta,818529,2007,85,43
8529,81,Alberta,818529,2008,78,36
8529,81,Alberta,818529,2009,81,38
8529,81,Alberta,818529,2010,84,42
8529,81,Alberta,818529,2011,85,40
8529,81,Alberta,818529,2012,85,40
A903,81,Alberta,81A900,1979,83,43
A902,81,Alberta,81A900,1979,83,43
A901,81,Alberta,81A900,1979,83,43
A903,81,Alberta,81A900,1980,81,41
A902,81,Alberta,81A900,1980,81,41
A901,81,Alberta,81A900,1980,81,41
A903,81,Alberta,81A900,1981,82,40
A902,81,Alberta,81A900,1981,82,40
A901,81,Alberta,81A900,1981,82,40
A903,81,Alberta,81A900,1982,85,45
A902,81,Alberta,81A900,1982,85,45
A901,81,Alberta,81A900,1982,85,45
A903,81,Alberta,81A900,1983,85,43
A902,81,Alberta,81A900,1983,85,43
A901,81,Alberta,81A900,1983,85,43
A903,81,Alberta,81A900,1984,80,40
A902,81,Alberta,81A900,1984,80,40
A901,81,Alberta,81A900,1984,80,40
A903,81,Alberta,81A900,1985,81,41
A902,81,Alberta,81A900,1985,81,41
A901,81,Alberta,81A900,1985,81,41
A903,81,Alberta,81A900,1986,83,42
A902,81,Alberta,81A900,1986,83,42
A901,81,Alberta,81A900,1986,83,42
A903,81,Alberta,81A900,1987,79,37
A902,81,Alberta,81A900,1987,79,37
A901,81,Alberta,81A900,1987,79,37
A903,81,Alberta,81A900,1988,75,35
A902,81,Alberta,81A900,1988,75,35
A901,81,Alberta,81A900,1988,75,35
A903,81,Alberta,81A900,1989,83,44
A902,81,Alberta,81A900,1989,83,44
A901,81,Alberta,81A900,1989,83,44
A903,81,Alberta,81A900,1990,80,40
A902,81,Alberta,81A900,1990,80,40
A901,81,Alberta,81A900,1990,80,40
A903,81,Alberta,81A900,1991,82,39
A902,81,Alberta,81A900,1991,82,39
A901,81,Alberta,81A900,1991,82,39
A903,81,Alberta,81A900,1992,83,42
A902,81,Alberta,81A900,1992,83,42
A901,81,Alberta,81A900,1992,83,42
A903,81,Alberta,81A900,1993,87,45
A902,81,Alberta,81A900,1993,87,45
A901,81,Alberta,81A900,1993,87,45
A903,81,Alberta,81A900,1994,85,41
A902,81,Alberta,81A900,1994,85,41
A901,81,Alberta,81A900,1994,85,41
A903,81,Alberta,81A900,1995,88,44
A902,81,Alberta,81A900,1995,88,44
A901,81,Alberta,81A900,1995,88,44
A903,81,Alberta,81A900,1996,79,40
A902,81,Alberta,81A900,1996,79,40
A901,81,Alberta,81A900,1996,79,40
A903,81,Alberta,81A900,1997,85,43
A902,81,Alberta,81A900,1997,85,43
A901,81,Alberta,81A900,1997,85,43
A903,81,Alberta,81A900,1998,85,43
A902,81,Alberta,81A900,1998,85,43
A901,81,Alberta,81A900,1998,85,43
A903,81,Alberta,81A900,1999,84,38
A902,81,Alberta,81A900,1999,84,38
A901,81,Alberta,81A900,1999,84,38
A903,81,Alberta,81A900,2000,83,40
A902,81,Alberta,81A900,2000,83,40
A901,81,Alberta,81A900,2000,83,40
A903,81,Alberta,81A900,2001,77,36
A902,81,Alberta,81A900,2001,77,36
A901,81,Alberta,81A900,2001,77,36
A903,81,Alberta,81A900,2002,85,45
A902,81,Alberta,81A900,2002,85,45
A901,81,Alberta,81A900,2002,85,45
A903,81,Alberta,81A900,2003,84,42
A902,81,Alberta,81A900,2003,84,42
A901,81,Alberta,81A900,2003,84,42
A903,81,Alberta,81A900,2004,87,43
A902,81,Alberta,81A900,2004,87,43
A901,81,Alberta,81A900,2004,87,43
A903,81,Alberta,81A900,2005,86,42
A902,81,Alberta,81A900,2005,86,42
A901,81,Alberta,81A900,2005,86,42
A903,81,Alberta,81A900,2006,84,39
A902,81,Alberta,81A900,2006,84,39
A901,81,Alberta,81A900,2006,84,39
A903,81,Alberta,81A900,2007,83,39
A902,81,Alberta,81A900,2007,83,39
A901,81,Alberta,81A900,2007,83,39
A903,81,Alberta,81A900,2008,84,39
A901,81,Alberta,81A900,2008,84,39
A903,81,Alberta,81A900,2009,84,41
A902,81,Alberta,81A900,2009,84,41
A901,81,Alberta,81A900,2009,84,41
A903,81,Alberta,81A900,2010,87,46
A901,81,Alberta,81A900,2010,87,46
A903,81,Alberta,81A900,2011,84,42
A902,81,Alberta,81A900,2011,84,42
A901,81,Alberta,81A900,2011,84,42
A902,81,Alberta,81A900,2012,86,41
A901,81,Alberta,81A900,2012,86,41
6007,82,British Columbia,826007,1995,87,56
6007,82,British Columbia,826007,1996,80,50
6007,82,British Columbia,826007,1997,93,58
6007,82,British Columbia,826007,1999,92,57
6007,82,British Columbia,826007,2000,92,57
6007,82,British Columbia,826007,2001,87,54
6007,82,British Columbia,826007,2002,93,58
6007,82,British Columbia,826007,2004,95,62
6007,82,British Columbia,826007,2005,94,61
0604,1,Alabama,010600,2006,95,43
0603,1,Alabama,010600,2006,95,43
0602,1,Alabama,010600,2006,95,43
0601,1,Alabama,010600,2006,95,43
0663,1,Alabama,010600,2007,93,39
0662,1,Alabama,010600,2007,93,39
0661,1,Alabama,010600,2007,93,39
0608,1,Alabama,010600,2007,93,39
0607,1,Alabama,010600,2007,93,39
0606,1,Alabama,010600,2007,93,39
0605,1,Alabama,010600,2007,93,39
0604,1,Alabama,010600,2007,93,39
0603,1,Alabama,010600,2007,93,39
0602,1,Alabama,010600,2007,93,39
0601,1,Alabama,010600,2007,93,39
0663,1,Alabama,010600,2008,92,44
0662,1,Alabama,010600,2008,92,44
0661,1,Alabama,010600,2008,92,44
0608,1,Alabama,010600,2008,92,44
0607,1,Alabama,010600,2008,92,44
0606,1,Alabama,010600,2008,92,44
0605,1,Alabama,010600,2008,92,44
0603,1,Alabama,010600,2008,92,44
0602,1,Alabama,010600,2008,92,44
0601,1,Alabama,010600,2008,92,44
0663,1,Alabama,010600,2009,91,48
0661,1,Alabama,010600,2009,91,48
0608,1,Alabama,010600,2009,91,48
0607,1,Alabama,010600,2009,91,48
0606,1,Alabama,010600,2009,91,48
0604,1,Alabama,010600,2009,91,48
0603,1,Alabama,010600,2009,91,48
0602,1,Alabama,010600,2009,91,48
0601,1,Alabama,010600,2009,91,48
0663,1,Alabama,010600,2010,91,42
0661,1,Alabama,010600,2010,91,42
0608,1,Alabama,010600,2010,91,42
0607,1,Alabama,010600,2010,91,42
0606,1,Alabama,010600,2010,91,42
0604,1,Alabama,010600,2010,91,42
0603,1,Alabama,010600,2010,91,42
0602,1,Alabama,010600,2010,91,42
0601,1,Alabama,010600,2010,91,42
1001,1,Alabama,011001,1984,93,44
1001,1,Alabama,011001,1986,89,42
1001,1,Alabama,011001,1987,89,41
1001,1,Alabama,011001,1988,88,41
1001,1,Alabama,011001,1989,92,48
1001,1,Alabama,011001,1991,89,47
1001,1,Alabama,011001,1992,91,45
1001,1,Alabama,011001,1993,89,43
1001,1,Alabama,011001,1994,92,49
1001,1,Alabama,011001,1996,90,49
1001,1,Alabama,011001,1997,91,49
1001,1,Alabama,011001,1998,91,47
1001,1,Alabama,011001,1999,87,42
1001,1,Alabama,011001,2001,88,43
1001,1,Alabama,011001,2002,88,45
1001,1,Alabama,011001,2003,91,48
1001,1,Alabama,011001,2004,88,45
1001,1,Alabama,011001,2006,83,39
1001,1,Alabama,011001,2007,83,39
1001,1,Alabama,011001,2008,85,40
1001,1,Alabama,011001,2009,90,47
1001,1,Alabama,011001,2010,85,39
0109,10,Delaware,100100,2002,96,51
0108,10,Delaware,100100,2002,96,51
0107,10,Delaware,100100,2002,96,51
0106,10,Delaware,100100,2002,96,51
0105,10,Delaware,100100,2002,96,51
0104,10,Delaware,100100,2002,96,51
0103,10,Delaware,100100,2002,96,51
0102,10,Delaware,100100,2002,96,51
0101,10,Delaware,100100,2002,96,51
0160,10,Delaware,100100,2003,96,56
0159,10,Delaware,100100,2003,96,56
0112,10,Delaware,100100,2003,96,56
0111,10,Delaware,100100,2003,96,56
0110,10,Delaware,100100,2003,96,56
0109,10,Delaware,100100,2003,96,56
0108,10,Delaware,100100,2003,96,56
0107,10,Delaware,100100,2003,96,56
0106,10,Delaware,100100,2003,96,56
0105,10,Delaware,100100,2003,96,56
0104,10,Delaware,100100,2003,96,56
0103,10,Delaware,100100,2003,96,56
0102,10,Delaware,100100,2003,96,56
0101,10,Delaware,100100,2003,96,56
0160,10,Delaware,100100,2004,95,51
0159,10,Delaware,100100,2004,95,51
0112,10,Delaware,100100,2004,95,51
0111,10,Delaware,100100,2004,95,51
0110,10,Delaware,100100,2004,95,51
0109,10,Delaware,100100,2004,95,51
0108,10,Delaware,100100,2004,95,51
0107,10,Delaware,100100,2004,95,51
0106,10,Delaware,100100,2004,95,51
0105,10,Delaware,100100,2004,95,51
0104,10,Delaware,100100,2004,95,51
0103,10,Delaware,100100,2004,95,51
0102,10,Delaware,100100,2004,95,51
0101,10,Delaware,100100,2004,95,51
