STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,CN_ASSIGN_DATE,CN_CHANGE_REASON,CN_CHANGE_REASON_EXP,GPS_SPS,GPS_SPS_EXP,EXPERIMENT_NO,EXPERIMENT_NO_EXP,STATUS_EXP,STATUS,ASSIGN_DATE,DEASSIGN_DATE,SEAS_ID,SUPPLEMENTAL,RECORD_STATUS,EXP_SECT_RS,BASIC_INFO_RS,PAV_STRUCT_RS,TRAFFIC_RS,CLIMATIC_RS
49,Utah,C456,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,03/01/2006,,S,E,E,E,E,E,E
49,Utah,C456,2,10/24/1990,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,03/01/2006,,S,E,E,E,E,E,E
49,Utah,C457,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,03/01/2006,,S,E,E,E,E,E,E
49,Utah,C458,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,03/01/2006,,S,E,E,E,E,E,E
49,Utah,D400,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,,E,E,E,,E,E
49,Utah,D410,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,,E,E,E,E,E,E
49,Utah,D410,2,05/19/1992,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,,E,E,E,E,E,E
49,Utah,D430,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,,E,E,E,E,E,E
49,Utah,D431,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D440,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D440,2,05/19/1992,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D441,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D441,2,05/19/1992,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D443,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D443,2,05/19/1992,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D444,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D444,2,05/19/1992,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D445,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D445,2,05/19/1992,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
49,Utah,D446,1,01/01/1988,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1988,09/15/2002,,S,E,E,E,E,E,E
6,California,0559,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0559,2,02/23/1992,"51,19,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0560,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,03/01/1999,,S,E,E,E,E,E,E
6,California,0560,2,02/23/1992,"51,31,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,03/01/1999,,S,E,E,E,E,E,E
6,California,0561,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0561,2,02/23/1992,"51,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0562,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,03/01/1999,,S,E,E,E,E,E,E
6,California,0562,2,02/23/1992,"51,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,03/01/1999,,S,E,E,E,E,E,E
6,California,0563,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0563,2,02/23/1992,"51,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0564,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,03/01/1999,,S,E,E,E,E,E,E
6,California,0564,2,02/23/1992,"51,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,03/01/1999,,S,E,E,E,E,E,E
6,California,0565,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0565,2,02/23/1992,"51,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0566,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0566,2,02/23/1992,"51,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0567,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0567,2,02/23/1992,"51,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0568,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0568,2,02/23/1992,"51,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0569,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0569,2,02/23/1992,"19,43,51",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0570,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0570,2,02/23/1992,"51,43,19",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0571,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0571,2,02/23/1992,"51,19,43",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0600,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,,E,E
6,California,0602,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0603,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0603,2,05/06/1992,"5,7,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0604,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0604,3,05/12/1992,"2,5,7,19,10,57",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0605,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0605,2,05/07/1992,"4,7,2,38,12",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0606,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0606,2,05/06/1992,"4,5,6,7,38,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0607,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0607,2,05/12/1992,"7,38,46,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0608,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0608,2,05/12/1992,"46,38,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,,E,E,E,E,E,E
6,California,0659,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0659,2,05/12/1992,"46,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0660,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0660,3,05/12/1992,"46,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0661,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0661,3,05/13/1992,"46,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0662,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0662,2,05/11/1992,"4,6,7,46,53",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0663,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0663,3,05/13/1992,"47,20",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0664,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0664,3,05/14/1992,"46,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,0800,1,05/01/1999,,,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,05/01/1999,,,,E,E,E,,E,E
6,California,0811,1,05/01/1999,,,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,05/01/1999,,,,E,E,E,E,E,E
6,California,0812,1,05/01/1999,,,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,05/01/1999,,,,E,E,E,E,E,E
6,California,1253,1,06/29/1988,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,06/29/1988,06/01/2011,,,E,E,E,E,E,E
6,California,2002,1,06/30/1988,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,06/30/1988,09/30/1999,,,E,E,E,E,E,E
6,California,2004,1,07/05/1988,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,07/05/1988,04/01/1993,,,E,E,E,E,E,E
6,California,2038,1,07/01/1988,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,07/01/1988,08/01/2001,,,E,E,E,E,E,E
6,California,2040,1,07/01/1988,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,07/01/1988,10/15/2009,,,E,E,E,E,E,E
8,Colorado,7780,2,09/07/2001,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,09/07/2001,06/01/2017,,,E,E,E,E,E,E
49,Utah,0803,2,08/15/1998,34,Fog Seal Coat,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,01/01/1996,,,,E,E,E,E,E,E
49,Utah,0804,2,08/15/1998,34,Fog Seal Coat,S,Specific Pavement Studies,8,Study of Environmental Effects in the Absence of Heavy Loads,,,01/01/1996,,,,E,E,E,E,E,E
6,California,0501,4,07/10/2000,28,"Surface Treatment, Single Layer",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,,E,E,E,E,E,E
6,California,0502,4,07/10/2000,28,"Surface Treatment, Single Layer",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,,E,E,E,E,E,E
6,California,0503,5,07/10/2000,28,"Surface Treatment, Single Layer",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,,E,E,E,E,E,E
6,California,0505,4,07/11/2000,28,"Surface Treatment, Single Layer",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,,E,E,E,E,E,E
6,California,0506,4,07/11/2000,28,"Surface Treatment, Single Layer",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,,E,E,E,E,E,E
6,California,0508,3,07/12/2000,28,"Surface Treatment, Single Layer",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,,E,E,E,E,E,E
6,California,0509,3,07/12/2000,28,"Surface Treatment, Single Layer",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,,E,E,E,E,E,E
6,California,0563,3,07/19/2000,21,Mechanical Premix Patch (using motor grader and roller),S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0569,3,07/13/2000,28,"Surface Treatment, Single Layer",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0570,3,07/01/1997,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
6,California,0571,3,07/17/2000,21,Mechanical Premix Patch (using motor grader and roller),S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,06/01/2007,,S,E,E,E,E,E,E
53,Washington,1007,4,07/11/2002,"19,56",,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,,,07/11/2002,,,,E,E,E,E,E,E
53,Washington,3813,2,05/01/2002,"19,19",,G,General Pavement Studies,7B,"AC Overlay with Conventional Asphalt Cement on PCC Pavement, with CPR or No Pretreatment",Out-of-study,O,05/01/2002,05/01/2005,,,E,E,E,E,E,E
56,Wyoming,2017,2,06/21/1999,"19,31",,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,06/21/1999,06/04/2013,,,E,E,E,E,E,E
56,Wyoming,2020,2,05/20/1998,"55,19,43",,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,05/20/1998,09/13/2018,,,E,E,E,E,E,E
20,Kansas,3015,3,08/10/2003,"2,3,4,12",,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,10/15/2010,,,E,E,E,E,E,E
20,Kansas,4052,2,10/02/1999,"2,3,12",,G,General Pavement Studies,4,Jointed Reinforced Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,08/01/2005,,,E,E,E,E,E,E
26,Michigan,0115,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,05/25/2017,,,E,E,E,E,,E
26,Michigan,0116,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,05/25/2017,,,E,E,E,E,,E
26,Michigan,0117,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,05/25/2017,,,E,E,E,E,,E
26,Michigan,0118,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,06/01/2012,,,E,E,E,E,,E
26,Michigan,0120,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,06/01/2012,,,E,E,E,E,,E
26,Michigan,0121,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,06/01/2012,,,E,E,E,E,,E
26,Michigan,0123,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,05/25/2017,,,E,E,E,E,,E
26,Michigan,0124,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,05/25/2017,,,E,E,E,E,,E
26,Michigan,0159,2,10/01/2002,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2002,06/01/2012,,,E,E,E,E,,E
18,Indiana,5528,3,10/15/2003,"24,51,10",,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,Out-of-study,O,10/15/2003,08/11/2016,,,E,E,E,E,E,E
18,Indiana,5538,3,09/01/2003,"24,19,10",,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,Out-of-study,O,09/01/2003,08/11/2016,,,E,E,E,E,E,E
19,Iowa,1044,5,09/01/2002,"10,19",,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",,,09/01/2002,,,,E,E,E,E,E,E
19,Iowa,3006,2,06/01/1995,54,Partial depth patching of PCC pavements at joints,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,09/01/2000,,,E,E,E,E,E,E
19,Iowa,3055,2,07/01/2003,19,Asphalt Concrete Overlay,G,General Pavement Studies,7B,"AC Overlay with Conventional Asphalt Cement on PCC Pavement, with CPR or No Pretreatment",Out-of-study,O,07/01/2003,10/05/2018,,,E,E,E,E,E,E
20,Kansas,0103,2,10/01/2001,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2001,12/31/2005,,,E,E,E,E,,E
20,Kansas,0104,2,09/01/1998,1,Crack Sealing,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1992,10/01/2001,,,E,E,E,E,E,E
20,Kansas,0105,2,09/01/1998,1,Crack Sealing,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1992,10/01/2001,,,E,E,E,E,E,E
20,Kansas,0106,2,06/05/1998,"1,27",,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1992,10/01/2001,,,E,E,E,E,E,E
20,Kansas,0108,2,07/25/1996,21,Mechanical Premix Patch (using motor grader and roller),S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1992,10/01/2001,,,E,E,E,E,E,E
20,Kansas,0109,2,09/01/1998,01,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1992,10/01/2001,,,E,E,E,E,E,E
20,Kansas,0110,2,09/01/1998,1,Crack Sealing,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1992,10/01/2001,,,E,E,E,E,E,E
20,Kansas,0111,2,09/01/1998,1,Crack Sealing,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1992,10/01/2001,,,E,E,E,E,E,E
20,Kansas,0112,2,09/01/1998,1,Crack Sealing,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1992,10/01/2001,,,E,E,E,E,E,E
20,Kansas,0159,2,10/01/2001,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,10/01/2001,12/31/2005,,,E,E,E,E,,E
20,Kansas,1005,2,06/01/1994,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,11/02/2000,,,E,E,E,E,E,E
31,Nebraska,6700,6,03/19/1999,1,Crack Sealing,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,06/16/1997,07/01/2006,,,E,E,E,E,E,E
31,Nebraska,6701,4,02/28/2002,"1,2",,G,General Pavement Studies,9,Unbonded PCC Overlay of PCC Pavement,Out-of-study,O,08/01/1988,12/31/2005,,,E,E,E,E,E,E
