SHRP_ID,STATE_CODE,STATE_CODE_EXP,CONSTRUCTION_NO,LAYER_NO,DESCRIPTION,DESCRIPTION_EXP,LAYER_TYPE,LAYER_TYPE_EXP,REPR_THICKNESS,MATL_CODE_EXP,MATL_CODE,PROJECT_LAYER_CODE,LAYER_COMMENT1,LAYER_COMMENT1_EXP,LAYER_COMMENT2,LAYER_COMMENT2_EXP,LAYER_COMMENT3,LAYER_COMMENT3_EXP,COMMENT_NOTE,INV_LAYER_NO,INV_LAYER_NO_2,RECORD_STATUS
A430,39,Ohio,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
602,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,6.800000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
602,46,South Dakota,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,6.800000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
605,46,South Dakota,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,7,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
602,46,South Dakota,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,6.800000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
602,46,South Dakota,8,3,3,Original Surface Layer,PC,Portland cement concrete layer,6.800000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
602,46,South Dakota,9,3,3,Original Surface Layer,PC,Portland cement concrete layer,6.800000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
605,46,South Dakota,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,7,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
6600,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
605,46,South Dakota,8,3,3,Original Surface Layer,PC,Portland cement concrete layer,7,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
605,46,South Dakota,9,3,3,Original Surface Layer,PC,Portland cement concrete layer,7,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
6600,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
6600,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
A411,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A411,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A411,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A411,46,South Dakota,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A412,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A412,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A412,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A412,46,South Dakota,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A420,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A420,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A420,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A420,46,South Dakota,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A421,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A421,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A421,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A422,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A422,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A422,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A422,46,South Dakota,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A423,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A423,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A430,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A430,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A430,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
5453,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
3002,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.600000381,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3002,18,Indiana,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.600000381,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3002,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.600000381,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3028,19,Iowa,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.600000381,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
3028,19,Iowa,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.600000381,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
603,29,Missouri,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
603,29,Missouri,6,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
603,29,Missouri,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
604,29,Missouri,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
B901,55,Wisconsin,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,F,,,,,,,,4,,E
B902,55,Wisconsin,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,F,,,,,,,,4,,E
B903,55,Wisconsin,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JRCP),5,F,,,,,,,,4,,E
6452,83,Manitoba,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.5,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
5849,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.199999809,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
605,17,Illinois,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
601,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
604,19,Iowa,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
606,19,Iowa,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
A412,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A412,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A420,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A420,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A421,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A421,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A422,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A422,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A423,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A423,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A430,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
A430,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
213,55,Wisconsin,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
214,55,Wisconsin,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.800000191,Portland Cement Concrete (JPCP),4,M,,,,,,,,,,E
215,55,Wisconsin,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.5,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
216,55,Wisconsin,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.10000038,Portland Cement Concrete (JPCP),4,M,,,,,,,,,,E
217,55,Wisconsin,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
218,55,Wisconsin,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (JPCP),4,M,,,,,,,,,,E
219,55,Wisconsin,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.60000038,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
220,55,Wisconsin,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.39999962,Portland Cement Concrete (JPCP),4,M,,,,,,,,,,E
221,55,Wisconsin,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,L,,,,,,,,,,E
259,26,Michigan,2,5,3,Original Surface Layer,PC,Portland cement concrete layer,11.30000019,Portland Cement Concrete (JRCP),5,J,,,,,,,,,,E
3845,48,Texas,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,9.800000191,Portland Cement Concrete (JPCP),4,,N,Info from the state DOT indicates that beginning end is more representative.,Z,Other (Enter description in COMMENT_NOTE field.),,,INV LAY 2 NOT FOUND,3,,E
3845,48,Texas,1,5,1,Overlay,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (CRCP),6,,,,,,,,,5,,E
5021,40,Oklahoma,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
3998,1,Alabama,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.199999809,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
9030,28,Mississippi,1,9,1,Overlay,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JRCP),5,,,,,,,,,8,,E
3569,48,Texas,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
3569,48,Texas,1,5,1,Overlay,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (CRCP),6,,,,,,,,,6,,E
9030,28,Mississippi,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
9167,48,Texas,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
9167,48,Texas,1,6,1,Overlay,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,,,,,,,,,6,,E
3097,28,Mississippi,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JRCP),5,,,,,,,,,5,,E
5483,29,Missouri,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
7054,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
5042,19,Iowa,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
3005,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
5151,17,Illinois,7,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
607,29,Missouri,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JRCP,3,,E
608,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JRCP,3,,E
608,29,Missouri,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JRCP,3,,E
901,29,Missouri,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JRCP),5,E,,,,,,,,3,,E
5046,19,Iowa,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
3009,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.5,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
3007,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
3012,27,Minnesota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.800000191,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3010,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.800000191,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
5843,17,Illinois,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
5843,17,Illinois,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
5869,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
5908,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
9267,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
602,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
602,18,Indiana,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
603,18,Indiana,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
603,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
603,18,Indiana,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
604,18,Indiana,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
604,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
605,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
605,18,Indiana,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
606,18,Indiana,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
606,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
606,18,Indiana,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
607,18,Indiana,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,C,,,,,,,CRACK AND SEAT,3,,E
607,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,C,,,,,,,CRACK AND SEAT,3,,E
607,18,Indiana,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JPCP),4,C,,,,,,,CRACK AND SEAT,3,,E
608,18,Indiana,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,C,,,,,,,CRACK AND SEAT,3,,E
608,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,C,,,,,,,CRACK AND SEAT,3,,E
608,18,Indiana,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,C,,,,,,,CRACK AND SEAT,3,,E
A601,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.099999905,Portland Cement Concrete (JPCP),4,D,,,,,,,,3,,E
A603,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,D,,,,,,,,3,,E
A604,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.5,Portland Cement Concrete (JPCP),4,D,,,,,,,,3,,E
A606,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),,,DERIVED FROM SECTION 29A601,3,,E
A607,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.199999809,Portland Cement Concrete (JPCP),4,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,3,,E
6701,31,Nebraska,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.5,Portland Cement Concrete (JRCP),5,,Z,Other (Enter description in COMMENT_NOTE field.),,,,,INVENTORY LAYER 3 NOT FOUND,4,,E
6701,31,Nebraska,5,4,1,Overlay,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,,Z,Other (Enter description in COMMENT_NOTE field.),,,,,INVENTORY LAYER 5 (AC) NOT FOUND IN PAVEMENT,6,,E
607,46,South Dakota,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.400000095,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,3,,E
608,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.800000191,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,3,,E
C430,31,Nebraska,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
4025,21,Kentucky,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.800000191,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
7017,31,Nebraska,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
7050,31,Nebraska,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
3015,55,Wisconsin,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.600000381,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3016,55,Wisconsin,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
4019,31,Nebraska,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,,,,,,,,,3,,E
C430,31,Nebraska,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
C410,31,Nebraska,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
