STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND
37,North Carolina,0259,1,1995,911,332515
37,North Carolina,0259,1,1996,946,346236
37,North Carolina,0259,1,1997,1002,365730
37,North Carolina,0259,1,1998,1063,387995
37,North Carolina,0259,1,1999,1228,448220
37,North Carolina,0259,1,2000,1293,473238
37,North Carolina,0259,1,2001,1308,477420
37,North Carolina,0259,1,2002,1366,498590
37,North Carolina,0259,1,2003,1393,508445
37,North Carolina,0259,1,2004,1279,468114
37,North Carolina,0259,1,2005,1336,487640
37,North Carolina,0259,1,2006,1467,535455
37,North Carolina,0259,1,2007,1482,540930
37,North Carolina,0259,1,2008,1403,513498
37,North Carolina,0259,1,2009,1292,471580
37,North Carolina,0259,1,2010,1201,438365
37,North Carolina,0259,1,2011,1531,558815
37,North Carolina,0259,1,2012,1572,575352
37,North Carolina,0259,1,2013,1615,589475
37,North Carolina,0259,1,2014,1658,605170
37,North Carolina,0259,1,2015,1702,621230
37,North Carolina,0259,1,2016,1748,639768
37,North Carolina,0259,1,2017,1795,655175
37,North Carolina,0259,2,1995,911,194954
37,North Carolina,0259,2,1996,946,346236
37,North Carolina,0259,2,1997,1002,365730
37,North Carolina,5037,1,1984,1530,559980
37,North Carolina,5037,1,1985,1713,625245
37,North Carolina,1028,2,2008,390,142740
37,North Carolina,1028,2,2009,409,149285
37,North Carolina,1028,2,2010,422,154030
37,North Carolina,1028,2,2011,427,155855
37,North Carolina,1028,2,2012,414,151524
37,North Carolina,1028,2,2013,417,152205
37,North Carolina,1028,2,2014,426,155490
37,North Carolina,1028,2,2015,435,158775
37,North Carolina,1028,2,2016,444,162504
37,North Carolina,1028,2,2017,453,165345
37,North Carolina,1030,1,1984,147,4557
37,North Carolina,1030,1,1985,167,60955
37,North Carolina,1030,1,1986,174,63510
37,North Carolina,1030,1,1987,181,66065
37,North Carolina,1030,1,1988,188,68808
37,North Carolina,1030,1,1989,195,71175
37,North Carolina,1030,1,1990,203,74095
37,North Carolina,1030,1,1991,211,77015
37,North Carolina,1030,1,1992,209,76494
37,North Carolina,1030,1,1993,219,79935
37,North Carolina,1030,1,1994,198,72270
37,North Carolina,1030,1,1995,229,83585
37,North Carolina,1030,1,1996,257,94062
37,North Carolina,1030,1,1997,267,97455
37,North Carolina,1030,1,1998,278,101470
37,North Carolina,1030,1,1999,289,105485
37,North Carolina,1030,1,2000,295,81420
37,North Carolina,1040,1,1978,271,33062
37,North Carolina,1040,1,1979,297,108405
37,North Carolina,1040,1,1980,271,99186
37,North Carolina,1040,1,1981,270,98550
37,North Carolina,1040,1,1982,353,128845
37,North Carolina,1040,1,1983,337,123005
37,North Carolina,1040,1,1984,315,115290
37,North Carolina,1040,1,1985,328,119720
37,North Carolina,1040,1,1986,295,107675
37,North Carolina,1040,1,1987,443,161695
37,North Carolina,1040,1,1988,445,162870
37,North Carolina,1040,1,1989,438,159870
37,North Carolina,1040,1,1990,93,33945
37,North Carolina,1040,1,1991,100,36500
37,North Carolina,1040,1,1992,54,19764
37,North Carolina,1040,1,1993,57,20805
37,North Carolina,1040,1,1994,109,39785
37,North Carolina,1040,1,1995,64,10944
37,North Carolina,1040,2,1995,64,12480
37,North Carolina,1040,2,1996,168,61488
37,North Carolina,1040,2,1997,181,66065
37,North Carolina,1040,2,1998,150,54750
37,North Carolina,1040,2,1999,250,91250
37,North Carolina,1040,2,2000,236,86376
37,North Carolina,1040,2,2001,147,53655
37,North Carolina,1040,2,2002,154,56210
37,North Carolina,1040,2,2003,198,72270
37,North Carolina,1040,2,2004,317,116022
37,North Carolina,1040,2,2005,310,113150
37,North Carolina,1040,2,2006,320,116800
37,North Carolina,1040,2,2007,320,116800
37,North Carolina,1040,2,2008,260,31720
37,North Carolina,1352,1,1980,196,36064
